Angle,Intensity
38.7957,1835
38.8058,1779
38.816,1772
38.8262,1887
38.8364,1777
38.8466,1832
38.8568,1782
38.867,1843
38.8772,1765
38.8874,1710
38.8976,1854
38.9078,1719
38.918,1825
38.9282,1749
38.9384,1786
38.9485,1829
38.9587,1934
38.9689,1758
38.9791,1773
38.9893,1789
38.9995,1805
39.0097,1862
39.0199,1864
39.0301,1841
39.0403,1832
39.0505,1883
39.0607,1815
39.0709,1852
39.0811,1837
39.0912,1796
39.1014,1828
39.1116,1869
39.1218,1846
39.132,1823
39.1422,1833
39.1524,1757
39.1626,1810
39.1728,1812
39.183,1825
39.1932,1764
39.2034,1843
39.2136,1816
39.2238,1834
39.2339,1872
39.2441,1803
39.2543,1815
39.2645,1812
39.2747,1799
39.2849,1736
39.2951,1858
39.3053,1764
39.3155,1801
39.3257,1749
39.3359,1880
39.3461,1771
39.3563,1793
39.3665,1863
39.3766,1777
39.3868,1807
39.397,1773
39.4072,1785
39.4174,1827
39.4276,1853
39.4378,1848
39.448,1770
39.4582,1794
39.4684,1833
39.4786,1798
39.4888,1809
39.499,1848
39.5092,1862
39.5193,1861
39.5295,1893
39.5397,1829
39.5499,1759
39.5601,1808
39.5703,1872
39.5805,1866
39.5907,1865
39.6009,1873
39.6111,1833
39.6213,1905
39.6315,1818
39.6417,1860
39.6519,1843
39.662,1820
39.6722,1794
39.6824,1801
39.6926,1855
39.7028,1789
39.713,1863
39.7232,1827
39.7334,1911
39.7436,1874
39.7538,1831
39.764,1886
39.7742,1945
39.7844,1893
39.7946,1946
39.8047,1943
39.8149,1911
39.8251,1927
39.8353,1924
39.8455,2003
39.8557,1922
39.8659,1864
39.8761,1863
39.8863,1934
39.8965,1896
39.9067,1946
39.9169,1918
39.9271,1853
39.9373,1925
39.9474,1848
39.9576,1922
39.9678,1861
39.978,1918
39.9882,1809
39.9984,1889
40.0086,1812
40.0188,1764
40.029,1905
40.0392,1899
40.0494,1789
40.0596,1876
40.0698,1802
40.08,1917
40.0901,1822
40.1003,1727
40.1105,1859
40.1207,1807
40.1309,1802
40.1411,1912
40.1513,1785
40.1615,1886
40.1717,1873
40.1819,1806
40.1921,1806
40.2023,1929
40.2125,1761
40.2227,1813
40.2328,1880
40.243,1765
40.2532,1840
40.2634,1756
40.2736,1830
40.2838,1865
40.294,1732
40.3042,1804
40.3144,1849
40.3246,1867
40.3348,1770
40.345,1747
40.3552,1856
40.3654,1863
40.3755,1882
40.3857,1744
40.3959,1837
40.4061,1846
40.4163,1814
40.4265,1816
40.4367,1850
40.4469,1801
40.4571,1815
40.4673,1893
40.4775,1731
40.4877,1745
40.4979,1835
40.5081,1865
40.5182,1843
40.5284,1789
40.5386,1824
40.5488,1782
40.559,1738
40.5692,1788
40.5794,1926
40.5896,1873
40.5998,1831
40.61,1874
40.6202,1798
40.6304,1848
40.6406,1845
40.6508,1781
40.6609,1817
40.6711,1784
40.6813,1868
40.6915,1803
40.7017,1864
40.7119,1808
40.7221,1799
40.7323,1829
40.7425,1757
40.7527,1727
40.7629,1839
40.7731,1856
40.7833,1810
40.7935,1877
40.8036,1849
40.8138,1856
40.824,1784
40.8342,1816
40.8444,1864
40.8546,1838
40.8648,1741
40.875,1832
40.8852,1808
40.8954,1781
40.9056,1914
40.9158,1802
40.926,1810
40.9362,1807
40.9463,1824
40.9565,1813
40.9667,1812
40.9769,1898
40.9871,1785
40.9973,1883
41.0075,1830
41.0177,1738
41.0279,1866
41.0381,1795
41.0483,1777
41.0585,1792
41.0687,1798
41.0789,1832
41.089,1778
41.0992,1805
41.1094,1864
41.1196,1797
41.1298,1813
41.14,1824
41.1502,1844
41.1604,1778
41.1706,1834
41.1808,1814
41.191,1766
41.2012,1794
41.2114,1811
41.2216,1762
41.2317,1763
41.2419,1866
41.2521,1854
41.2623,1868
41.2725,1835
41.2827,1788
41.2929,1742
41.3031,1735
41.3133,1755
41.3235,1717
41.3337,1828
41.3439,1738
41.3541,1810
41.3643,1783
41.3744,1822
41.3846,1818
41.3948,1847
41.405,1865
41.4152,1861
41.4254,1765
41.4356,1856
41.4458,1804
41.456,1753
41.4662,1826
41.4764,1842
41.4866,1771
41.4968,1860
41.507,1736
41.5171,1728
41.5273,1706
41.5375,1794
41.5477,1808
41.5579,1745
41.5681,1820
41.5783,1875
41.5885,1770
41.5987,1853
41.6089,1768
41.6191,1734
41.6293,1827
41.6395,1766
41.6497,1792
41.6598,1760
41.67,1732
41.6802,1814
41.6904,1844
41.7006,1729
41.7108,1792
41.721,1819
41.7312,1746
41.7414,1796
41.7516,1833
41.7618,1836
41.772,1744
41.7822,1787
41.7924,1814
41.8025,1799
41.8127,1730
41.8229,1748
41.8331,1726
41.8433,1762
41.8535,1748
41.8637,1743
41.8739,1798
41.8841,1789
41.8943,1735
41.9045,1706
41.9147,1763
41.9249,1762
41.9351,1824
41.9452,1712
41.9554,1701
41.9656,1710
41.9758,1776
41.986,1773
41.9962,1831
42.0064,1729
42.0166,1734
42.0268,1710
42.037,1678
42.0472,1731
42.0574,1797
42.0676,1706
42.0778,1809
42.0879,1725
42.0981,1801
42.1083,1791
42.1185,1744
42.1287,1822
42.1389,1835
42.1491,1729
42.1593,1758
42.1695,1713
42.1797,1769
42.1899,1826
42.2001,1777
42.2103,1693
42.2205,1681
42.2306,1793
42.2408,1736
42.251,1724
42.2612,1710
42.2714,1708
42.2816,1700
42.2918,1705
42.302,1662
42.3122,1745
42.3224,1763
42.3326,1773
42.3428,1707
42.353,1745
42.3632,1656
42.3733,1743
42.3835,1746
42.3937,1661
42.4039,1691
42.4141,1619
42.4243,1771
42.4345,1788
42.4447,1599
42.4549,1614
42.4651,1722
42.4753,1750
42.4855,1682
42.4957,1712
42.5059,1745
42.516,1649
42.5262,1682
42.5364,1690
42.5466,1780
42.5568,1689
42.567,1722
42.5772,1692
42.5874,1691
42.5976,1718
42.6078,1692
42.618,1745
42.6282,1697
42.6384,1604
42.6486,1680
42.6587,1678
42.6689,1701
42.6791,1720
42.6893,1631
42.6995,1723
42.7097,1649
42.7199,1687
42.7301,1649
42.7403,1648
42.7505,1657
42.7607,1733
42.7709,1673
42.7811,1672
42.7913,1672
42.8014,1647
42.8116,1670
42.8218,1675
42.832,1634
42.8422,1654
42.8524,1704
42.8626,1673
42.8728,1630
42.883,1704
42.8932,1634
42.9034,1655
42.9136,1637
42.9238,1711
42.934,1699
42.9441,1664
42.9543,1676
42.9645,1670
42.9747,1546
42.9849,1636
42.9951,1620
43.0053,1614
43.0155,1631
43.0257,1579
43.0359,1621
43.0461,1635
43.0563,1673
43.0665,1661
43.0767,1716
43.0868,1673
43.097,1656
43.1072,1634
43.1174,1595
43.1276,1571
43.1378,1636
43.148,1687
43.1582,1708
43.1684,1646
43.1786,1635
43.1888,1676
43.199,1546
43.2092,1550
43.2194,1594
43.2295,1618
43.2397,1599
43.2499,1575
43.2601,1617
43.2703,1637
43.2805,1622
43.2907,1600
43.3009,1632
43.3111,1592
43.3213,1597
43.3315,1615
43.3417,1571
43.3519,1539
43.3621,1634
43.3722,1607
43.3824,1538
43.3926,1633
43.4028,1565
43.413,1588
43.4232,1587
43.4334,1553
43.4436,1606
43.4538,1715
43.464,1631
43.4742,1557
43.4844,1575
43.4946,1609
43.5048,1549
43.5149,1522
43.5251,1568
43.5353,1609
43.5455,1653
43.5557,1562
43.5659,1560
43.5761,1559
43.5863,1579
43.5965,1597
43.6067,1573
43.6169,1587
43.6271,1595
43.6373,1560
43.6475,1614
43.6576,1579
43.6678,1581
43.678,1551
43.6882,1545
43.6984,1580
43.7086,1602
43.7188,1623
43.729,1546
43.7392,1554
43.7494,1560
43.7596,1515
43.7698,1528
43.78,1550
43.7902,1459
43.8003,1580
43.8105,1553
43.8207,1535
43.8309,1638
43.8411,1524
43.8513,1533
43.8615,1520
43.8717,1560
43.8819,1523
43.8921,1562
43.9023,1517
43.9125,1492
43.9227,1504
43.9329,1550
43.9431,1552
43.9532,1502
43.9634,1535
43.9736,1527
43.9838,1514
43.994,1548
44.0042,1527
44.0144,1564
44.0246,1589
44.0348,1536
44.045,1503
44.0552,1518
44.0654,1515
44.0756,1529
44.0858,1478
44.0959,1446
44.1061,1495
44.1163,1509
44.1265,1512
44.1367,1533
44.1469,1494
44.1571,1511
44.1673,1469
44.1775,1481
44.1877,1481
44.1979,1498
44.2081,1530
44.2183,1500
44.2285,1416
44.2386,1554
44.2488,1520
44.259,1451
44.2692,1525
44.2794,1487
44.2896,1480
44.2998,1494
44.31,1439
44.3202,1464
44.3304,1464
44.3406,1399
44.3508,1510
44.361,1476
44.3712,1447
44.3813,1486
44.3915,1378
44.4017,1540
44.4119,1493
44.4221,1428
44.4323,1519
44.4425,1449
44.4527,1414
44.4629,1531
44.4731,1503
44.4833,1472
44.4935,1413
44.5037,1449
44.5139,1464
44.524,1417
44.5342,1477
44.5444,1434
44.5546,1442
44.5648,1439
44.575,1470
44.5852,1479
44.5954,1462
44.6056,1393
44.6158,1465
44.626,1361
44.6362,1441
44.6464,1465
44.6566,1447
44.6667,1384
44.6769,1414
44.6871,1519
44.6973,1419
44.7075,1440
44.7177,1425
44.7279,1457
44.7381,1419
44.7483,1415
44.7585,1418
44.7687,1387
44.7789,1418
44.7891,1422
44.7993,1484
44.8094,1415
44.8196,1422
44.8298,1423
44.84,1413
44.8502,1412
44.8604,1460
44.8706,1417
44.8808,1396
44.891,1384
44.9012,1368
44.9114,1369
44.9216,1421
44.9318,1459
44.942,1356
44.9521,1471
44.9623,1397
44.9725,1455
44.9827,1400
44.9929,1479
45.0031,1408
45.0133,1391
45.0235,1420
45.0337,1404
45.0439,1435
45.0541,1474
45.0643,1393
45.0745,1342
45.0847,1444
45.0948,1367
45.105,1382
45.1152,1419
45.1254,1427
45.1356,1355
45.1458,1365
45.156,1358
45.1662,1320
45.1764,1335
45.1866,1388
45.1968,1409
45.207,1385
45.2172,1392
45.2274,1297
45.2375,1366
45.2477,1384
45.2579,1362
45.2681,1376
45.2783,1346
45.2885,1333
45.2987,1423
45.3089,1437
45.3191,1410
45.3293,1302
45.3395,1277
45.3497,1359
45.3599,1340
45.3701,1367
45.3802,1351
45.3904,1291
45.4006,1328
45.4108,1334
45.421,1334
45.4312,1329
45.4414,1411
45.4516,1331
45.4618,1301
45.472,1397
45.4822,1338
45.4924,1342
45.5026,1343
45.5128,1352
45.5229,1354
45.5331,1345
45.5433,1317
45.5535,1327
45.5637,1352
45.5739,1342
45.5841,1316
45.5943,1364
45.6045,1317
45.6147,1294
45.6249,1315
45.6351,1282
45.6453,1369
45.6555,1304
45.6656,1368
45.6758,1307
45.686,1267
45.6962,1312
45.7064,1321
45.7166,1335
45.7268,1344
45.737,1291
45.7472,1292
45.7574,1286
45.7676,1355
45.7778,1284
45.788,1353
45.7982,1317
45.8083,1296
45.8185,1303
45.8287,1282
45.8389,1302
45.8491,1261
45.8593,1316
45.8695,1331
45.8797,1279
45.8899,1360
45.9001,1313
45.9103,1294
45.9205,1305
45.9307,1285
45.9409,1295
45.951,1329
45.9612,1325
45.9714,1229
45.9816,1325
45.9918,1275
46.002,1330
46.0122,1255
46.0224,1327
46.0326,1246
46.0428,1280
46.053,1311
46.0632,1223
46.0734,1360
46.0836,1254
46.0937,1229
46.1039,1261
46.1141,1264
46.1243,1258
46.1345,1244
46.1447,1250
46.1549,1285
46.1651,1286
46.1753,1265
46.1855,1232
46.1957,1252
46.2059,1249
46.2161,1290
46.2263,1302
46.2364,1224
46.2466,1275
46.2568,1270
46.267,1274
46.2772,1267
46.2874,1213
46.2976,1263
46.3078,1255
46.318,1191
46.3282,1240
46.3384,1263
46.3486,1241
46.3588,1306
46.369,1259
46.3791,1298
46.3893,1282
46.3995,1268
46.4097,1282
46.4199,1224
46.4301,1240
46.4403,1255
46.4505,1229
46.4607,1253
46.4709,1234
46.4811,1195
46.4913,1218
46.5015,1277
46.5117,1305
46.5218,1295
46.532,1145
46.5422,1255
46.5524,1227
46.5626,1229
46.5728,1177
46.583,1242
46.5932,1201
46.6034,1233
46.6136,1228
46.6238,1157
46.634,1240
46.6442,1221
46.6544,1319
46.6645,1225
46.6747,1222
46.6849,1188
46.6951,1246
46.7053,1226
46.7155,1190
46.7257,1170
46.7359,1248
46.7461,1188
46.7563,1182
46.7665,1206
46.7767,1204
46.7869,1218
46.7971,1190
46.8072,1165
46.8174,1169
46.8276,1204
46.8378,1248
46.848,1241
46.8582,1201
46.8684,1190
46.8786,1211
46.8888,1199
46.899,1241
46.9092,1185
46.9194,1205
46.9296,1210
46.9398,1224
46.9499,1238
46.9601,1275
46.9703,1206
46.9805,1227
46.9907,1116
47.0009,1121
47.0111,1187
47.0213,1150
47.0315,1230
47.0417,1185
47.0519,1189
47.0621,1193
47.0723,1204
47.0825,1185
47.0926,1202
47.1028,1161
47.113,1216
47.1232,1188
47.1334,1233
47.1436,1209
47.1538,1185
47.164,1142
47.1742,1171
47.1844,1200
47.1946,1147
47.2048,1190
47.215,1199
47.2252,1176
47.2353,1172
47.2455,1151
47.2557,1208
47.2659,1143
47.2761,1179
47.2863,1190
47.2965,1121
47.3067,1101
47.3169,1195
47.3271,1164
47.3373,1189
47.3475,1198
47.3577,1156
47.3679,1223
47.378,1150
47.3882,1113
47.3984,1128
47.4086,1150
47.4188,1123
47.429,1131
47.4392,1143
47.4494,1211
47.4596,1165
47.4698,1191
47.48,1140
47.4902,1187
47.5004,1144
47.5106,1157
47.5207,1147
47.5309,1217
47.5411,1103
47.5513,1139
47.5615,1141
47.5717,1111
47.5819,1138
47.5921,1135
47.6023,1144
47.6125,1089
47.6227,1106
47.6329,1145
47.6431,1161
47.6533,1132
47.6634,1114
47.6736,1117
47.6838,1169
47.694,1109
47.7042,1147
47.7144,1157
47.7246,1114
47.7348,1092
47.745,1104
47.7552,1094
47.7654,1114
47.7756,1116
47.7858,1096
47.796,1123
47.8061,1131
47.8163,1093
47.8265,1114
47.8367,1172
47.8469,1135
47.8571,1110
47.8673,1143
47.8775,1148
47.8877,1108
47.8979,1116
47.9081,1123
47.9183,1147
47.9285,1146
47.9387,1129
47.9488,1118
47.959,1068
47.9692,1116
47.9794,1083
47.9896,1146
47.9998,1129
48.01,1162
48.0202,1091
48.0304,1150
48.0406,1064
48.0508,1102
48.061,1104
48.0712,1131
48.0814,1105
48.0915,1116
48.1017,1144
48.1119,1079
48.1221,1093
48.1323,1104
48.1425,1084
48.1527,1101
48.1629,1098
48.1731,1107
48.1833,1058
48.1935,1101
48.2037,1080
48.2139,1104
48.2241,1110
48.2342,1131
48.2444,1118
48.2546,1148
48.2648,1082
48.275,1115
48.2852,1114
48.2954,1167
48.3056,1125
48.3158,1119
48.326,1058
48.3362,1074
48.3464,1071
48.3566,1103
48.3668,1092
48.3769,1045
48.3871,1101
48.3973,1099
48.4075,1089
48.4177,1090
48.4279,1103
48.4381,1099
48.4483,1064
48.4585,1080
48.4687,1156
48.4789,1118
48.4891,1146
48.4993,1136
48.5095,1061
48.5196,1028
48.5298,1122
48.54,1093
48.5502,1031
48.5604,1050
48.5706,1147
48.5808,1040
48.591,1102
48.6012,1076
48.6114,1106
48.6216,1121
48.6318,1092
48.642,1081
48.6522,1100
48.6623,1050
48.6725,1081
48.6827,1138
48.6929,1072
48.7031,1072
48.7133,1019
48.7235,1101
48.7337,1081
48.7439,1078
48.7541,1110
48.7643,1097
48.7745,1062
48.7847,1074
48.7949,1033
48.805,1096
48.8152,1063
48.8254,1059
48.8356,1105
48.8458,1071
48.856,1021
48.8662,1058
48.8764,1019
48.8866,1068
48.8968,1068
48.907,1082
48.9172,1148
48.9274,1076
48.9376,1069
48.9477,1093
48.9579,1087
48.9681,1112
48.9783,1089
48.9885,1075
48.9987,1094
49.0089,1061
49.0191,1090
49.0293,1044
49.0395,1082
49.0497,1003
49.0599,1050
49.0701,1097
49.0803,1052
49.0904,1021
49.1006,1033
49.1108,1061
49.121,1094
49.1312,1046
49.1414,1033
49.1516,1103
49.1618,1030
49.172,1039
49.1822,1111
49.1924,1042
49.2026,1084
49.2128,1046
49.223,1050
49.2331,1059
49.2433,1096
49.2535,994
49.2637,1039
49.2739,1054
49.2841,1065
49.2943,1064
49.3045,1091
49.3147,998
49.3249,1046
49.3351,1091
49.3453,1048
49.3555,1061
49.3657,1107
49.3758,1081
49.386,1072
49.3962,1072
49.4064,1076
49.4166,1033
49.4268,1063
49.437,1043
49.4472,1063
49.4574,1011
49.4676,1028
49.4778,1025
49.488,1030
49.4982,1040
49.5084,1097
49.5185,1060
49.5287,1054
49.5389,1048
49.5491,995
49.5593,1053
49.5695,1064
49.5797,1034
49.5899,1051
49.6001,1020
49.6103,1027
49.6205,1006
49.6307,1036
49.6409,966
49.6511,1029
49.6612,1110
49.6714,1080
49.6816,1003
49.6918,987
49.702,1050
49.7122,1029
49.7224,1108
49.7326,990
49.7428,1036
49.753,1073
49.7632,988
49.7734,1002
49.7836,1017
49.7938,1021
49.804,1068
49.8141,1081
49.8243,974
49.8345,1136
49.8447,998
49.8549,1018
49.8651,1037
49.8753,1038
49.8855,1050
49.8957,1077
49.9059,1069
49.9161,1056
49.9263,989
49.9365,1069
49.9467,1074
49.9568,1039
49.967,1014
49.9772,1001
49.9874,1015
49.9976,1077
50.0078,1005
50.018,983
50.0282,1056
50.0384,1089
50.0486,1023
50.0588,1017
50.069,1056
50.0792,1025
50.0894,955
50.0995,1038
50.1097,1029
50.1199,1044
50.1301,1018
50.1403,1007
50.1505,1015
50.1607,984
50.1709,1039
50.1811,982
50.1913,973
50.2015,1005
50.2117,1011
50.2219,1024
50.2321,1058
50.2422,1045
50.2524,984
50.2626,975
50.2728,1058
50.283,1058
50.2932,1009
50.3034,1014
50.3136,1008
50.3238,1034
50.334,1058
50.3442,1016
50.3544,1005
50.3646,1032
50.3748,1026
50.3849,1004
50.3951,994
50.4053,1032
50.4155,1072
50.4257,1055
50.4359,977
50.4461,1005
50.4563,991
50.4665,1007
50.4767,1066
50.4869,1018
50.4971,1034
50.5073,984
50.5175,977
50.5276,972
50.5378,1029
50.548,1010
50.5582,1023
50.5684,1009
50.5786,980
50.5888,1059
50.599,1048
50.6092,968
50.6194,987
50.6296,1054
50.6398,986
50.65,994
50.6602,1072
50.6703,1024
50.6805,1036
50.6907,1035
50.7009,1005
50.7111,1009
50.7213,996
50.7315,1023
50.7417,1042
50.7519,1007
50.7621,1001
50.7723,980
50.7825,1026
50.7927,994
50.8029,1066
50.813,978
50.8232,976
50.8334,983
50.8436,1010
50.8538,1023
50.864,979
50.8742,1016
50.8844,970
50.8946,1011
50.9048,990
50.915,965
50.9252,965
50.9354,948
50.9456,962
50.9557,1018
50.9659,999
50.9761,981
50.9863,960
50.9965,994
51.0067,978
51.0169,1017
51.0271,1037
51.0373,983
51.0475,1031
51.0577,1016
51.0679,1015
51.0781,1023
51.0883,992
51.0984,971
51.1086,992
51.1188,1009
51.129,1004
51.1392,960
51.1494,979
51.1596,979
51.1698,969
51.18,990
51.1902,969
51.2004,985
51.2106,959
51.2208,943
51.231,1082
51.2411,960
51.2513,938
51.2615,967
51.2717,964
51.2819,1028
51.2921,1036
51.3023,1011
51.3125,995
51.3227,988
51.3329,986
51.3431,982
51.3533,1010
51.3635,964
51.3737,954
51.3838,926
51.394,983
51.4042,954
51.4144,965
51.4246,916
51.4348,1000
51.445,1000
51.4552,924
51.4654,992
51.4756,976
51.4858,1023
51.496,1011
51.5062,1026
51.5164,977
51.5265,930
51.5367,986
51.5469,981
51.5571,963
51.5673,1022
51.5775,981
51.5877,945
51.5979,928
51.6081,926
51.6183,1025
51.6285,981
51.6387,967
51.6489,1003
51.6591,960
51.6692,1008
51.6794,956
51.6896,998
51.6998,994
51.71,911
51.7202,1056
51.7304,954
51.7406,977
51.7508,984
51.761,983
51.7712,935
51.7814,988
51.7916,989
51.8018,934
51.8119,975
51.8221,994
51.8323,942
51.8425,993
51.8527,974
51.8629,981
51.8731,939
51.8833,954
51.8935,1032
51.9037,951
51.9139,998
51.9241,966
51.9343,960
51.9445,968
51.9546,992
51.9648,987
51.975,1006
51.9852,900
51.9954,942
52.0056,919
52.0158,884
52.026,959
52.0362,977
52.0464,960
52.0566,986
52.0668,987
52.077,927
52.0872,980
52.0973,972
52.1075,927
52.1177,1002
52.1279,960
52.1381,907
52.1483,988
52.1585,930
52.1687,951
52.1789,941
52.1891,1052
52.1993,938
52.2095,967
52.2197,941
52.2299,979
52.24,1026
52.2502,916
52.2604,986
52.2706,959
52.2808,1001
52.291,948
52.3012,968
52.3114,939
52.3216,982
52.3318,924
52.342,973
52.3522,936
52.3624,968
52.3726,945
52.3827,1035
52.3929,1012
52.4031,967
52.4133,947
52.4235,988
52.4337,923
52.4439,955
52.4541,926
52.4643,944
52.4745,906
52.4847,934
52.4949,963
52.5051,922
52.5153,993
52.5254,910
52.5356,909
52.5458,964
52.556,980
52.5662,955
52.5764,924
52.5866,928
52.5968,918
52.607,961
52.6172,922
52.6274,897
52.6376,902
52.6478,964
52.658,953
52.6681,973
52.6783,941
52.6885,990
52.6987,972
52.7089,946
52.7191,955
52.7293,980
52.7395,847
52.7497,1019
52.7599,936
52.7701,974
52.7803,969
52.7905,943
52.8007,950
52.8108,964
52.821,971
52.8312,982
52.8414,933
52.8516,941
52.8618,933
52.872,905
52.8822,955
52.8924,945
52.9026,943
52.9128,942
52.923,1000
52.9332,895
52.9434,946
52.9535,935
52.9637,946
52.9739,889
52.9841,903
52.9943,1004
53.0045,897
53.0147,990
53.0249,950
53.0351,996
53.0453,942
53.0555,989
53.0657,910
53.0759,938
53.0861,949
53.0962,996
53.1064,948
53.1166,932
53.1268,922
53.137,924
53.1472,928
53.1574,991
53.1676,903
53.1778,932
53.188,917
53.1982,952
53.2084,906
53.2186,898
53.2288,955
53.2389,1009
53.2491,929
53.2593,940
53.2695,972
53.2797,959
53.2899,987
53.3001,903
53.3103,948
53.3205,908
53.3307,940
53.3409,902
53.3511,946
53.3613,933
53.3715,945
53.3816,921
53.3918,933
53.402,953
53.4122,933
53.4224,875
53.4326,927
53.4428,968
53.453,930
53.4632,943
53.4734,914
53.4836,980
53.4938,942
53.504,942
53.5142,934
53.5243,944
53.5345,894
53.5447,940
53.5549,955
53.5651,944
53.5753,940
53.5855,927
53.5957,902
53.6059,937
53.6161,969
53.6263,950
53.6365,968
53.6467,889
53.6569,956
53.667,978
53.6772,923
53.6874,953
53.6976,894
53.7078,920
53.718,958
53.7282,931
53.7384,878
53.7486,984
53.7588,902
53.769,900
53.7792,879
53.7894,903
53.7996,880
53.8097,864
53.8199,933
53.8301,954
53.8403,931
53.8505,931
53.8607,858
53.8709,912
53.8811,914
53.8913,909
53.9015,910
53.9117,890
53.9219,881
53.9321,924
53.9423,919
53.9524,927
53.9626,925
53.9728,938
53.983,882
53.9932,882
54.0034,950
54.0136,926
54.0238,875
54.034,922
54.0442,901
54.0544,922
54.0646,988
54.0748,918
54.085,901
54.0951,858
54.1053,924
54.1155,985
54.1257,931
54.1359,887
54.1461,900
54.1563,877
54.1665,888
54.1767,878
54.1869,952
54.1971,876
54.2073,908
54.2175,942
54.2277,910
54.2378,947
54.248,892
54.2582,917
54.2684,957
54.2786,885
54.2888,902
54.299,951
54.3092,908
54.3194,933
54.3296,917
54.3398,898
54.35,883
54.3602,886
54.3704,892
54.3805,866
54.3907,943
54.4009,875
54.4111,932
54.4213,952
54.4315,869
54.4417,929
54.4519,977
54.4621,929
54.4723,914
54.4825,956
54.4927,948
54.5029,950
54.5131,897
54.5232,923
54.5334,896
54.5436,895
54.5538,895
54.564,866
54.5742,864
54.5844,908
54.5946,886
54.6048,908
54.615,908
54.6252,920
54.6354,912
54.6456,954
54.6558,907
54.6659,865
54.6761,950
54.6863,862
54.6965,840
54.7067,927
54.7169,884
54.7271,892
54.7373,872
54.7475,889
54.7577,914
54.7679,923
54.7781,868
54.7883,911
54.7985,875
54.8086,877
54.8188,899
54.829,912
54.8392,899
54.8494,901
54.8596,927
54.8698,854
54.88,880
54.8902,909
54.9004,891
54.9106,805
54.9208,921
54.931,916
54.9412,888
54.9513,845
54.9615,949
54.9717,858
54.9819,919
54.9921,928
55.0023,889
55.0125,957
55.0227,837
55.0329,907
55.0431,925
55.0533,872
55.0635,930
55.0737,862
55.0839,952
55.094,894
55.1042,893
55.1144,886
55.1246,882
55.1348,833
55.145,877
55.1552,909
55.1654,907
55.1756,853
55.1858,873
55.196,911
55.2062,898
55.2164,891
55.2266,865
55.2367,904
55.2469,898
55.2571,823
55.2673,844
55.2775,850
55.2877,945
55.2979,829
55.3081,866
55.3183,838
55.3285,866
55.3387,876
55.3489,922
55.3591,905
55.3693,908
55.3794,909
55.3896,951
55.3998,942
55.41,892
55.4202,929
55.4304,938
55.4406,826
55.4508,886
55.461,932
55.4712,915
55.4814,922
55.4916,919
55.5018,878
55.512,914
55.5221,881
55.5323,887
55.5425,899
55.5527,920
55.5629,869
55.5731,871
55.5833,917
55.5935,855
55.6037,877
55.6139,898
55.6241,901
55.6343,866
55.6445,889
55.6547,883
55.6648,833
55.675,852
55.6852,902
55.6954,866
55.7056,868
55.7158,906
55.726,806
55.7362,843
55.7464,895
55.7566,858
55.7668,870
55.777,864
55.7872,836
55.7974,879
55.8076,888
55.8177,908
55.8279,870
55.8381,927
55.8483,866
55.8585,913
55.8687,905
55.8789,859
55.8891,865
55.8993,891
55.9095,834
55.9197,865
55.9299,867
55.9401,849
55.9503,856
55.9604,872
55.9706,851
55.9808,836
55.991,823
56.0012,874
56.0114,897
56.0216,849
56.0318,900
56.042,918
56.0522,903
56.0624,826
56.0726,882
56.0828,872
56.093,866
56.1031,854
56.1133,756
56.1235,836
56.1337,834
56.1439,900
56.1541,846
56.1643,853
56.1745,860
56.1847,851
56.1949,840
56.2051,831
56.2153,840
56.2255,890
56.2357,867
56.2458,880
56.256,876
56.2662,878
56.2764,816
56.2866,843
56.2968,876
56.307,916
56.3172,875
56.3274,862
56.3376,913
56.3478,880
56.358,795
56.3682,844
56.3784,855
56.3885,875
56.3987,836
56.4089,818
56.4191,868
56.4293,846
56.4395,880
56.4497,857
56.4599,821
56.4701,865
56.4803,883
56.4905,839
56.5007,900
56.5109,833
56.5211,853
56.5312,884
56.5414,822
56.5516,824
56.5618,863
56.572,859
56.5822,870
56.5924,831
56.6026,825
56.6128,843
56.623,839
56.6332,862
56.6434,856
56.6536,840
56.6638,908
56.6739,832
56.6841,863
56.6943,856
56.7045,866
56.7147,895
56.7249,906
56.7351,818
56.7453,896
56.7555,799
56.7657,828
56.7759,831
56.7861,851
56.7963,844
56.8065,845
56.8166,780
56.8268,823
56.837,836
56.8472,849
56.8574,855
56.8676,890
56.8778,887
56.888,872
56.8982,827
56.9084,865
56.9186,868
56.9288,831
56.939,879
56.9492,874
56.9593,817
56.9695,815
56.9797,832
56.9899,801
57.0001,836
57.0103,825
57.0205,867
57.0307,880
57.0409,798
57.0511,865
57.0613,796
57.0715,843
57.0817,834
57.0919,909
57.102,868
57.1122,845
57.1224,892
57.1326,874
57.1428,836
57.153,795
57.1632,861
57.1734,835
57.1836,849
57.1938,852
57.204,798
57.2142,828
57.2244,822
57.2346,867
57.2447,838
57.2549,854
57.2651,863
57.2753,843
57.2855,808
57.2957,822
57.3059,836
57.3161,800
57.3263,883
57.3365,854
57.3467,836
57.3569,846
57.3671,846
57.3773,818
57.3874,816
57.3976,858
57.4078,837
57.418,864
57.4282,861
57.4384,835
57.4486,830
57.4588,866
57.469,808
57.4792,831
57.4894,802
57.4996,863
57.5098,886
57.52,827
57.5301,829
57.5403,816
57.5505,807
57.5607,867
57.5709,806
57.5811,802
57.5913,874
57.6015,841
57.6117,792
57.6219,835
57.6321,773
57.6423,807
57.6525,789
57.6627,837
57.6728,834
57.683,806
57.6932,832
